,track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id
7319,TRVGAML12903CF4A64,0.662,0.0385,8,-17.294,1,0.0386,0.995,0.16,0.112,0.569,97.364,0bZqdXd9XPrFuUXWnIcJzb
7320,TRUKCLT128F92C3203,0.573,0.212,2,-15.182,1,0.0382,0.732,0.000141,0.371,0.686,118.939,2N84pPxNJmqo1ptSIh0M2B
7321,TROLGKA128F4278086,0.633,0.159,4,-17.113,0,0.148,0.978,0.00236,0.117,0.6,119.214,72SNLIgfk23H7hLV3sMD7d
7322,TRGAKTZ12903CB1166,0.619,0.168,0,-13.256,1,0.0505,0.945,2.84e-05,0.0871,0.812,120.073,6WIvYFtXpRAMYTJZBtudLp
7323,TRCKQCX12903CB1188,0.676,0.579,2,-5.428,1,0.0383,0.979,0.00258,0.129,0.873,123.312,7tGxdpWWN28I6GxzxoKPBK
7324,TRBSIZJ12903CB115C,0.476,0.436,6,-9.983,0,0.0307,0.939,0.126,0.207,0.585,111.754,1BeiBzdUQJfffzrO6Livvp
7325,TRZZQYZ12903CB1186,0.672,0.227,2,-13.192,1,0.0541,0.975,0,0.101,0.764,120.47,5CEy4GlL5t2S6gVTNaaLcn
7326,TRIMCAY12903CB118B,0.632,0.279,8,-12.687,1,0.0454,0.983,0,0.128,0.293,126.141,2NSvyf8mcUQp0WcsbWKEP6
7327,TRIEIUM12903CB11B5,0.677,0.317,2,-14.468,1,0.0734,0.987,6.13e-06,0.201,0.795,121.486,7uA2pZ4ezvEYRXcBTiSLPr
7328,TRTLLZH12903CB1154,0.717,0.102,6,-15.242,1,0.15,0.986,0,0.106,0.463,121.222,71VvO4WHpnyYoJIuDWu3eH
7329,TREJKIG12903CB117E,0.405,0.154,11,-17.841,1,0.0648,0.983,0.000727,0.104,0.242,208.109,6sLyPCDibT1expImQ44F7b
7330,TRYYCGL12903CB11C2,0.605,0.332,4,-9.71,1,0.0342,0.986,0.0191,0.111,0.701,101.179,4vr0l4afnzcgXyaisilr8Z
7331,TRPVEJM12903CE11FE,0.515,0.133,1,-12.32,1,0.0408,0.986,1.04e-05,0.118,0.48,80.876,4mxnr9AgWr0XMjvEEwYN6M
7332,TRUFXGV12903CE120C,0.557,0.156,1,-12.018,1,0.0736,0.985,0,0.185,0.545,168.286,1VgPjAfRca3y4E39GgIuWt
7333,TREAHRF12903CE1201,0.524,0.129,2,-17.328,1,0.051,0.982,0.00226,0.109,0.319,111.177,1fr5oCNTFU3QCdrxm7ke1C
7334,TREPLSI12903CE0ADF,0.769,0.139,2,-17.214,1,0.0723,0.992,0.127,0.114,0.608,114.068,6sKJVHH4dpCeaGHP3lQWmg
7335,TRVYXXV12903CE0ADC,0.515,0.158,9,-15.854,0,0.0389,0.975,0.00788,0.193,0.548,109.846,0rXpFqXmKVTwReyVLAXhSu
7336,TRTSIKP12903CEB810,0.603,0.228,7,-11.995,1,0.0565,0.991,0,0.101,0.434,164.122,7rVRTdlra1LktT3ipLXj9m
7337,TRRSXXC12903CCB6D3,0.545,0.198,2,-18.927,1,0.0579,0.972,0.58,0.133,0.727,119.998,5QbHrKsHellgkOudM15Evf
7338,TRPOMLE12903CCB6DA,0.497,0.0919,3,-15.685,1,0.0704,0.968,0.00214,0.133,0.548,206.431,7CNaYAdLyi86kofGafReiT
7339,TRKXQQF12903CCB6D7,0.502,0.477,8,-9.921,1,0.0517,0.931,0.0375,0.315,0.809,110.631,1BqP9GjYDzx4syf6PHrGYi
7340,TRYKXPG12903CCB6DE,0.634,0.265,7,-14.727,1,0.252,0.924,0.31,0.0471,0.644,131.508,70OQf2I1MYDFATGiQeC1re
7341,TRQBWSW128F9317CF8,0.608,0.227,4,-11.129,1,0.0375,0.777,0,0.163,0.643,105.931,7p4l82yVJXjQ8dabjIx7eL
7342,TRYTEAJ12903CE1A32,0.713,0.201,4,-16.61,1,0.275,0.923,0.00293,0.12,0.719,122.727,3ZvYhbTmbpyyYAXtJKYu4I
7343,TRBWFMD12903CFF90A,0.622,0.247,6,-14.558,1,0.0443,0.947,2e-06,0.136,0.492,118.743,4vRuE2qewoJWkfyRoU7Rtz
7344,TRNJVNH12903CFF919,0.741,0.545,2,-3.975,1,0.0403,0.872,0,0.0682,0.666,122.735,2SRJn7UCV0477SzK9p7Sdb
7345,TRJMJAL12903CFF917,0.583,0.078,2,-16.023,1,0.21,0.994,6.62e-06,0.148,0.526,181.342,2xuNVJKj1fnFV1O004IZ9C
7346,TRYGJWK12903CFF8EF,0.582,0.164,7,-16.388,1,0.035,0.858,1.45e-06,0.106,0.66,101.044,6UXAzhpI0rukXxL9dXx4SV
7347,TRCZLTG128F9347CFD,0.386,0.19,1,-14.381,1,0.0304,0.931,0.00284,0.104,0.493,177.402,12euAarzJu9QylkmIbI7RI
7348,TRXLTYI128F93065F2,0.378,0.444,2,-9.001,1,0.039,0.979,0.107,0.178,0.292,170.864,3tVz2q7Dlu6LoMUNwegiAC
7349,TRHCDFO128F4298680,0.596,0.431,1,-11.65,0,0.16,0.492,0,0.308,0.384,177.327,5NzkuFdmvRrrmYpCpHZbB4
7350,TRQTUIB128F4298681,0.38,0.0208,9,-17.382,1,0.07,0.92,1.2e-06,0.185,0.321,204.507,7s7BweCnsBz28BTAG02z86
7351,TRIIWJZ128F4298682,0.578,0.281,1,-10.411,1,0.0354,0.184,2.98e-06,0.106,0.38,135.045,22Ys1H3QEYBYY6LEqZwNc5
7352,TRAAJJW128F4298683,0.477,0.299,0,-12.524,1,0.0252,0.904,0.00103,0.278,0.173,77.429,33CHr18qIpVjIkEsr0GY8y
7353,TRRBIWO128F4296EA7,0.906,0.615,6,-8.455,1,0.373,0.0164,0.000976,0.0756,0.692,88.245,25LtyQMgW3iGsFoBZVs40Y
7354,TRZJKIR12903CD876F,0.908,0.704,10,-7.737,0,0.177,0.0639,2.24e-05,0.0758,0.732,97.534,26bq1AcImuUjDShZaeoZRO
7355,TRDBGDU128F4296EB8,0.803,0.605,5,-7.424,0,0.316,0.0131,0,0.126,0.626,179.994,410xjhRB9NA0dRAdLxQPhc
7356,TRXSTIT128F4296EA6,0.605,0.979,11,-6.153,1,0.325,0.121,0.313,0.193,0.881,80.661,016t5lOMSplixZ2bQDNbwT
7357,TRJUAGI128F426177C,0.746,0.268,11,-13.859,1,0.0525,0.779,0,0.0846,0.626,106.114,68fnTTUO5tRZ4EQ1ozwYk7
7358,TRYJNXX128F4261780,0.621,0.148,0,-14.209,1,0.0462,0.925,0.000163,0.136,0.186,125.367,1EKJeD0f2lSUVKNZkuABoR
7359,TRMWFKC128F427C38A,0.551,0.386,8,-8.07,0,0.0291,0.402,0,0.148,0.322,65.588,0C4U0LCl73a0vknPVCZvaB
7360,TRWCTPS128F427C38F,0.465,0.776,5,-6.439,0,0.0449,0.171,0,0.233,0.475,173.277,6d9PVm7H6UMz9Hlm6OOsOE
7361,TRRGHSS128F427C38D,0.4,0.555,7,-5.492,1,0.0307,0.266,0,0.232,0.315,112.919,2Kp6WlID2LzwKsEeRb1X6e
7362,TRQLOYL128F427C38C,0.581,0.656,4,-7.09,0,0.0305,0.138,8.33e-06,0.0855,0.174,91.641,66lKwRnnLTUJ4e8lpEjVOt
7363,TRZGFEV128F427C38B,0.568,0.708,9,-4.765,1,0.128,0.323,2.22e-06,0.115,0.521,149.19,6ZYoEkFG0vWASUZOVZ2Hp6
7364,TREQVVI128F427C38E,0.478,0.934,8,-3.437,1,0.125,0.25,0,0.392,0.793,186.194,4w030TVlORa6xCUpdwyfCr
7365,TRNACGV128EF34B3E8,0.545,0.706,3,-5.992,1,0.0402,0.158,0,0.192,0.427,147.719,29Aaohacx7lbLyUFvYNYdX
7366,TRRDTZT128F1459CE4,0.321,0.421,1,-6.311,1,0.0302,0.838,0,0.113,0.442,176.226,2oLujCDEpIlRqPYuqnjJ1m
7367,TRBEFCW128F1459CE1,0.485,0.519,4,-7.341,0,0.0267,0.26,0,0.207,0.243,179.85,3SFvDgQtM3QZtjXKG664NI
7368,TRUVCJU128F1459C6B,0.752,0.6,7,-4.419,1,0.024,0.186,0,0.0963,0.354,109.936,388suuP2SeyTSR6pXBOEXr
7369,TREQCUX128F1459CE5,0.372,0.24,9,-10.203,0,0.0295,0.389,3.66e-05,0.117,0.0596,115.349,2Laac5MTSQ7h5t1ceRJ3Hh
7370,TREXDKC128F1459CD9,0.477,0.292,6,-13.412,0,0.0311,0.712,0,0.876,0.468,92.1,5bsfkkEOniesCS0vg44Guv
7371,TRMOZXC128F42635E4,0.61,0.883,4,-4.355,1,0.0444,0.156,4.7e-06,0.29,0.787,167.983,1sC3kJPO47Y6xJC2o1BY7u
7372,TRDEIKB128F93166D2,0.382,0.148,2,-17.614,0,0.0361,0.958,0.00199,0.117,0.109,110.104,2YZMwUpSJ8KHVGWHIR2TQF
7373,TRIFRWO128F931684A,0.591,0.371,1,-18.5,0,0.12,0.874,0.17,0.0905,0.158,119.869,6su0nbgReI6lhNT0wZLk78
7374,TRZFKTY128F428B5EA,0.625,0.424,0,-11.734,1,0.0471,0.16,0.00256,0.333,0.387,75.823,4jZeLkdtRDl8MyE0bUINV4
7375,TRZAWQQ128F4292B9E,0.646,0.793,2,-7.781,1,0.0611,0.0221,0,0.317,0.822,134.698,1e3FFpsG98UHjiePURfuGG
7376,TROMCYV128F42737A8,0.785,0.744,9,-5.462,0,0.103,0.3,0.00164,0.042,0.924,118.145,2nNvB4r2TmcSrJYmdm4sg4
7377,TROUIBI128F42737B6,0.649,0.413,9,-8.438,1,0.0388,0.556,0.00195,0.289,0.383,96.449,5GufIxTS5gXFrH0uaqNq34
7378,TRKSRRS128F42737CC,0.461,0.196,0,-7.758,1,0.0371,0.928,0,0.102,0.367,79.364,7cFxIRFv3pgXrguS12j3ht
7379,TRFBCWZ128F9314760,0.537,0.33,7,-14.591,1,0.0765,0.753,0.016,0.291,0.878,177.826,0PDx4CXBJ7EIAgqK36vPkl
7380,TRPGEUM128F931475C,0.642,0.638,2,-9.116,1,0.0332,0.218,4.31e-06,0.152,0.647,100.911,1Jx5sceaEer1Y4hWMhgpQ8
7381,TRDQPRZ128F9314E9C,0.732,0.74,4,-10.16,1,0.0395,0.26,0.00404,0.14,0.881,114.397,1LELS4cnAjPXl7VR0dafFS
7382,TRVPLBT128F93036F5,0.558,0.554,9,-15.006,1,0.0364,0.655,0.324,0.975,0.652,104.496,6MWCG2EANNSrc6Y0yyujHv
7383,TRLWWXL128F933D0C1,0.567,0.512,0,-8.831,1,0.0357,0.547,0,0.296,0.334,130.269,5fgkjhICZnqFctrV0AyuQD
7384,TRDPKIF128F932B623,0.527,0.428,8,-10.124,1,0.0443,0.712,0.00105,0.119,0.628,160.597,2lxEVveVkS2x4nLAZpXj2c
7385,TRWLSGG128F9311D22,0.556,0.158,7,-21.377,1,0.052,0.893,6.5e-06,0.249,0.68,96.179,2dc8fH5zNTmXATe8l82fjQ
7386,TRJGLXY128F9311D20,0.51,0.171,0,-15.773,1,0.111,0.735,1.43e-06,0.455,0.609,88.282,5WDzIXSoMPfqh4yxOjiMFt
7387,TRKEXFR128F9311D23,0.435,0.231,0,-17.985,1,0.0362,0.618,9.21e-05,0.692,0.383,109.671,4NT1zFqUpYUpROi3gdsTPK
7388,TRBGKWK128F428AA99,0.674,0.249,6,-14.102,1,0.0347,0.851,0,0.121,0.512,118.937,4VVITe8Qwkta7ISoHM9WYc
7389,TRGRSVR128F92F1F03,0.54,0.173,1,-17.402,1,0.0391,0.811,8.33e-05,0.14,0.372,100.607,1IvgfAvsF7VHCNYQc8cPhG
7390,TRQRNKD128F92F1EF2,0.475,0.0757,7,-23.661,1,0.0339,0.776,0,0.0941,0.419,101.764,0A62dc5zWOp3fcfT5zrFaZ
7391,TRJXVEB128F9311D0E,0.539,0.64,3,-26.761,0,0.203,0.899,0.913,0.247,0.0205,115.079,7GegMzoi49lPm9GtlgbqTQ
7392,TRDFFLP128F9311D0F,0.352,0.0455,10,-24.85,0,0.0951,0.949,3.08e-05,0.756,0.237,114.18,2cCrU1E6AbbSBrLNBMK9ML
7393,TRXDYHH128F9311D12,0.614,0.189,7,-16.549,1,0.0317,0.878,0,0.106,0.568,96.916,3qBzGQATH3AI7WkXIh6yq7
7394,TRMHGCD128F930CAC7,0.496,0.223,0,-15.025,1,0.0326,0.874,0,0.21,0.245,113.403,6f5HVXLWo2YCXexef8FLsi
7395,TRCRGYZ12903CE64C7,0.546,0.25,5,-13.07,1,0.0416,0.86,0,0.0924,0.759,79.145,1MRERwsyZEe4xHCELSu44d
7396,TROFRWI12903CE64DC,0.385,0.085,0,-16.257,1,0.0364,0.897,4.91e-05,0.135,0.181,121.827,3BHLXqZDF6xxjqoNnMZmtn
7397,TRTDDFQ128F930942E,0.291,0.155,1,-16.704,0,0.038,0.647,0,0.207,0.321,149.021,0ZxfURQMsKJZHCBTaykXnA
7398,TRZFNRQ128F930CC92,0.62,0.173,10,-11.206,1,0.0314,0.91,0,0.0921,0.286,117.98,1WvWBRngVzuxiv3C0SLg6X
7399,TRYDYMO128F930CC9C,0.411,0.316,0,-11.785,1,0.033,0.867,0,0.128,0.747,96.622,3K1gfrxNkO0GdfQmkLLDWQ
7400,TRIXCLZ12903CE5E5C,0.672,0.589,9,-8.294,1,0.0327,0.0159,5.54e-06,0.105,0.551,98.8,4PsT0BEdsPOt8C5Nlot14u
7401,TRVJQGI128F421F326,0.621,0.206,11,-18.559,0,0.0348,0.841,0.00114,0.538,0.203,137.237,3fO9yv9feYYJzMpilbzEuv
7402,TRMCPBE128F933B0E6,0.375,0.225,9,-12.978,1,0.0361,0.881,0.000326,0.0973,0.24,177.381,0sh1BGH7wrcqAaXWczBi7P
7403,TRWMXYY128F933B0E5,0.49,0.769,1,-6.225,1,0.0393,0.413,0.00988,0.0904,0.79,144.44,3pcBTLxNiP6acWoZtc26C8
7404,TRHLGZQ128F933B0DF,0.644,0.14,5,-13.728,1,0.0348,0.862,0.000301,0.107,0.152,68.985,3KfaukDsGkiWyhcMaCqN6t
7405,TRPENII128F933B0E0,0.471,0.275,5,-11.095,0,0.0386,0.975,0.000151,0.0678,0.529,175.047,4oGtTW6RoaK9tMCNT5ZJcY
7406,TRJHALT128F933B0E9,0.616,0.25,10,-11.947,1,0.0274,0.876,0,0.0892,0.395,96.077,48efnrY6bDBTB43m0Ipo1T
7407,TRSFSUE128F933B0E1,0.617,0.0392,11,-17.565,1,0.0374,0.949,0.00106,0.0859,0.236,72.244,5g0eKBdqPBtBTYMLk5lbZK
7408,TRDLVIC128F933B0E7,0.58,0.457,5,-8.102,0,0.036,0.94,0.000252,0.108,0.873,166.329,7CcQGocJ5SYzwIuZDOmxGe
7409,TRYQBXM128F933B0E3,0.611,0.335,4,-13.531,1,0.0266,0.955,0.152,0.153,0.677,99.768,1x11qDtY1w0aAjERmicB25
7410,TRYUKGJ128F933B0E4,0.431,0.102,3,-12.723,1,0.0336,0.969,0.000228,0.109,0.228,179.937,7nDD3YfMM9ReQMfCxHcfmC
7411,TRMFGXC128F933B0F0,0.609,0.202,9,-11.923,0,0.035,0.905,0.0052,0.105,0.33,74.373,5RfyT7njkHZcesq82Oj9Zb
7412,TRWHOKI128F933B0F3,0.588,0.0907,0,-15.041,1,0.0472,0.89,0.00739,0.099,0.192,81.599,0ptMwmbKouyHObYMKaBP0b
7413,TRWIBGS128F933B0F4,0.645,0.28,5,-11.218,1,0.0289,0.794,0.00302,0.157,0.38,132.657,0PNZXyUFWbULpnqcyGMuBF
7414,TRWSPAI128F933B0F1,0.438,0.366,9,-9.246,0,0.0275,0.00514,0.118,0.154,0.486,82.095,6UvHTEHAefTGKqAc3ldfcS
7415,TRWYNQC128F933B0F7,0.698,0.271,9,-13.205,1,0.0273,0.605,6.85e-06,0.178,0.546,93.529,5k95SyaYbpXrzeBqr039L0
7416,TRAGPJO128F933B0EF,0.617,0.237,8,-11.718,1,0.0289,0.816,0.015,0.101,0.289,118.211,1MvcpaK6qJyezFrN4KKNab
7417,TRNULIL128F933B0FB,0.48,0.0638,3,-17.164,1,0.0388,0.945,0.00204,0.12,0.341,91.382,115XHwDTVFsO7QJrlTooXz
7418,TRJJJAI128F933B0F8,0.678,0.58,2,-7.287,1,0.0278,0.176,1.57e-05,0.153,0.892,139.967,3PQ9YOxI1lUf8Z1m3ECdAR
7419,TRJOZXH128F933B0F6,0.609,0.112,0,-12.974,1,0.0332,0.847,1.54e-05,0.175,0.254,138.778,7vZ499OwlWTpddvdXXb0VF
7420,TRXGQCC128F933B0F9,0.511,0.259,7,-13.202,1,0.0318,0.919,0.014,0.0894,0.45,146.174,6A8JJ2iWD808ieWxw4DtuA
7421,TRWETYW128E0786B3B,0.651,0.0431,9,-14.438,1,0.0366,0.911,0,0.112,0.353,107.16,74NTaxKPZeOmcDgQ0OioR5
7422,TRFVQVZ128E0786B34,0.685,0.115,0,-12.653,1,0.0349,0.739,0.000382,0.0995,0.336,122.645,49oeDp959Z0XtBN6ip5ehT
7423,TRPWSMD128E0786B3C,0.542,0.137,9,-12.298,1,0.031,0.794,0.0277,0.0531,0.144,97.617,5agQnOtazT4YUg4GJQQ0L6
7424,TRPTCCO128E0786B36,0.639,0.321,9,-9.694,1,0.0275,0.253,0,0.116,0.392,78.414,07O1DcEwa9ry4WiUbzPfxV
7425,TRPTNSW128E0786B37,0.645,0.0133,8,-15.827,1,0.0507,0.9,2.97e-05,0.106,0.518,109.116,6yZsu7HDk385xF0cB10EUx
7426,TRTAHLY128E0786B3D,0.472,0.408,0,-8.744,1,0.0268,0.252,7.86e-05,0.173,0.376,145.227,3gfwE5rzhla3IErq5nNuhv
7427,TRUOJAC128E0786B35,0.584,0.0705,3,-13.474,1,0.0386,0.892,1.38e-06,0.102,0.396,123.551,1i5xqiwQ2tT1A2rZT4GGfj
7428,TRJBOAH128E0786B39,0.453,0.233,0,-9.033,1,0.033,0.886,0,0.141,0.469,179.967,61VzmwhWPrLGvqcfrUp8y2
7429,TRDZUBD128E0786B3A,0.812,0.163,7,-8.401,1,0.0318,0.545,8.65e-05,0.0974,0.218,129.397,0k8uEO9O1rxvTmZngA0AgD
7430,TRKBMUO128E0786B38,0.567,0.119,9,-13.171,0,0.0327,0.78,0.000354,0.101,0.259,134.127,6rpiY4huWYSUYepzlFoF6w
7431,TRNHIKC128F92F2838,0.43,0.0514,10,-19.076,1,0.0338,0.916,0.0213,0.109,0.141,71.24,64Jahj6Wzke0Ng1yNgK5uF
7432,TRHBPBW128F933B0CC,0.659,0.466,4,-10.116,1,0.0367,0.765,0.000227,0.0857,0.436,142.139,3sIzumFGs1MhgsRj6B3nYU
7433,TRHUEFI128F933B0D7,0.448,0.0233,11,-18.48,1,0.0341,0.942,2.82e-06,0.0907,0.159,88.941,2GTB6tWY1ng4oeFxuIAwCW
7434,TRZETKX128F933B0D3,0.682,0.0673,2,-13.235,1,0.0391,0.92,0.00189,0.111,0.072,147.856,0ji9HyuY1Szhf0SoJHglPL
7435,TRPGSIO128F933B0D4,0.689,0.144,0,-14.769,1,0.0418,0.937,8.16e-05,0.0933,0.323,101.814,4hOGvEXmiu9LQcQSRM5dvn
7436,TRPNKXE128F933B0D1,0.53,0.12,2,-11.909,1,0.0359,0.925,0,0.114,0.244,150.685,4S3jzAYkxgrYblauICmgPc
7437,TRLPSKD128F933B0CB,0.565,0.262,9,-9.787,0,0.0293,0.855,0.0134,0.349,0.182,145.824,5S75jykusz61d0hb5iwuT1
7438,TRYFHLB128F933B0CD,0.435,0.0198,10,-16.526,1,0.0443,0.929,1.75e-06,0.0981,0.0965,73.561,6KcNEuQdkhccvqTpL8UKNC
7439,TRIVLTJ12903CE6C02,0.466,0.634,11,-8.731,0,0.131,0.568,0.0338,0.214,0.61,166.166,4QytKvnaeAuyDPGz8xWCGX
7440,TRKQQGJ12903CE6C01,0.732,0.355,7,-10.909,1,0.0679,0.922,0.00341,0.109,0.629,104.085,4lMBowd8KemNEUy42zSffe
7441,TRMAMPJ128F93226EA,0.38,0.352,4,-12.801,0,0.0326,0.567,0.507,0.0998,0.317,120.525,2mJ9ugyMKADGIubYtMHlP4
7442,TRGORMJ128F9322716,0.407,0.191,7,-16.109,0,0.0342,0.875,0.636,0.098,0.0783,137.29,0Yy3lRS5TskvOxUc3KgQhj
7443,TRAFMGN128F93226E0,0.397,0.365,11,-13.243,0,0.032,0.777,0.748,0.107,0.159,116.988,5HPJdcErP9I027jDNxK8en
7444,TRAUXLK128F9322703,0.186,0.379,7,-12.349,0,0.0319,0.379,0.896,0.294,0.187,147.634,2jDQ5fYetOHRhrefM8yRVM
7445,TRAEYGJ128F93226D2,0.418,0.307,7,-15.117,1,0.0302,0.724,0.0799,0.328,0.0392,115.332,6LkUEIxg040DQ3UknyHrdm
7446,TRMUEWK128F9322494,0.361,0.502,4,-7.162,0,0.0339,0.181,0.707,0.374,0.0441,112.299,3Ipp57AtjF3PA8afPE8xWc
7447,TRHLAVA128F93224C0,0.346,0.45,5,-5.835,0,0.0309,0.064,1.43e-05,0.251,0.188,184.608,0Fx3usfTkkCjTBhFBK51cy
7448,TRQANQJ128F932252B,0.341,0.59,9,-5.173,0,0.0256,0.0314,0.0582,0.115,0.45,164.324,4DXyJSjy89odFsP0LTfMXc
7449,TRVUIEP128F9322471,0.384,0.342,2,-6.601,0,0.0332,0.0373,0.00101,0.127,0.167,138.395,3TANCzoGt5pJxnZoVXJxZi
7450,TRXVBSK128F93224FA,0.173,0.536,11,-5.51,0,0.0345,0.00935,0.00235,0.101,0.095,204.425,7J92Upd3Bjhw7aPCpmQHbL
7451,TRWAMSC128F92FE93D,0.561,0.278,11,-6.086,1,0.0261,0.761,0,0.157,0.481,78.035,45DKSLJGOWbZvY9BXQ2iRW
7452,TRCXGYY128F92FE933,0.675,0.781,4,-3.911,1,0.0305,0.283,0.00703,0.35,0.807,117.994,2G9CQarw4RGHoZnCzXnwIL
7453,TRRGCCU128F92FE930,0.575,0.33,9,-6.729,1,0.0275,0.524,0,0.327,0.398,115.94,2YsbernRIzXy3Gk5NeNHDm
7454,TRQYKBN128F92FE93C,0.754,0.331,6,-7.25,0,0.0433,0.575,0,0.118,0.598,144.549,6nyRGFyWhvxz9xsBDFbfD2
7455,TRNIQQE128F92FE942,0.52,0.455,7,-5.992,1,0.0318,0.356,0,0.624,0.479,139.722,4xZMIMJmTw8l5mR48FuQwX
7456,TRTPFAP128F92FE92B,0.59,0.357,6,-5.879,1,0.0296,0.717,0,0.143,0.417,118.907,0MhoI7GRpuiOFKxcp3mzin
7457,TRVXSAE128F92FE928,0.668,0.594,0,-5.397,1,0.035,0.101,9.12e-06,0.0979,0.877,107.051,4Yt3YsslWkg9LlrA5WdESX
7458,TRKVLGM128F92FE93A,0.529,0.735,10,-4.22,1,0.0328,0.189,0.000122,0.0791,0.961,136.375,6y9Ctnw11SKGbKrwwcnnj4
7459,TRCCYFW128F92FE5A2,0.693,0.751,4,-4.393,1,0.0331,0.6,0.00054,0.321,0.933,114.697,2AwsTMNtsKuiVv6BiRUxuW
7460,TRRQNJW128F92FE599,0.538,0.323,6,-6.403,1,0.0261,0.735,0,0.122,0.353,83.028,0Qv60cbNaXoDTNsM0WLI5Y
7461,TRBAQZT128F92FE5AE,0.577,0.446,4,-5.218,1,0.0318,0.746,0,0.102,0.76,165.783,7KcmltDTxAjbscdM0Mg7cD
7462,TRBKTAU128F92FE56A,0.375,0.33,5,-7.007,1,0.0278,0.669,0,0.114,0.472,188.063,3A1Vieid32l7lo1yJQrD3g
7463,TRFEMPM128F92FE582,0.727,0.768,4,-5.313,1,0.0342,0.621,0.000394,0.125,0.958,106.141,2GcaBgUGVvu3D9Gxn4QaXn
7464,TRNANBB128F92FE57A,0.585,0.438,0,-5.739,1,0.0288,0.7,0,0.393,0.644,124.942,54zdkGRcmbBuVBImOdaFpW
7465,TRUDTHA128F92FE587,0.534,0.264,7,-7.635,1,0.0263,0.797,0,0.262,0.362,138.173,48LSwS2Iv2EAN1lEIC3Egz
7466,TRVBSZC128F92FE5A7,0.496,0.292,5,-5.934,1,0.0282,0.774,0,0.119,0.398,93.923,5dM6LBPb0w5lGfZB3jdJh1
7467,TRWEPIL128F92F9F0C,0.518,0.774,0,-5.26,1,0.0292,0.178,0.000634,0.395,0.958,136.992,4iGwXavecgagKXOSkQgZZo
7468,TRPXWXA128F92F9F1B,0.433,0.0514,4,-11.443,1,0.0725,0.918,0,0.105,0.212,78.52,0wTrEU5wn1p7Z4hfN4lEHE
7469,TREZDOK128F92F9F05,0.646,0.708,0,-5.444,0,0.0288,0.273,4.19e-05,0.244,0.866,125.728,0wHGMTZ2Kb1tfOa4HZ3yfo
7470,TRDIUFA128F92F9F13,0.586,0.641,7,-6.047,1,0.0294,0.321,0.000506,0.241,0.828,123.382,4ZOGJOOZp7qNDbz3W6BdDE
7471,TRMIKSR128F92FE8E2,0.393,0.407,1,-4.732,1,0.0272,0.762,0,0.115,0.366,137.199,6jj4FdpQzqp05znwm1xrD9
7472,TRRQRRR128F92FE8D2,0.495,0.591,7,-5.088,1,0.0343,0.587,0,0.11,0.833,197.798,64LTYPvUmRj0diWrJodXjx
7473,TRRULPZ128F92FE8DA,0.559,0.417,4,-5.268,1,0.0267,0.811,0,0.0989,0.411,133.472,78iGM7xKGFXIEr7g9eKK9w
7474,TRBQAMQ128F92FE8D7,0.464,0.837,7,-2.6,1,0.0379,0.42,1.01e-05,0.284,0.924,154.204,6KupeQzJeDOoLcK6sc38az
7475,TRQRXOT128F92FE8D3,0.613,0.527,2,-4.435,1,0.0255,0.694,0,0.205,0.716,139.769,50SD7SiIemPmsqm2nP5NAU
7476,TRPZFDE128F92FE8C8,0.58,0.779,0,-3.203,1,0.0328,0.228,1.46e-06,0.163,0.834,123.851,1E9m9V5XoMJuydCF0kekbS
7477,TRTGYDW128F92FE8EE,0.493,0.658,2,-4.293,1,0.0408,0.123,0,0.302,0.445,191.98,2TRiNdr1I0key6RzFqgIcl
7478,TRTZTEO128F92FE8CB,0.587,0.529,7,-4.631,1,0.0314,0.623,8.1e-06,0.329,0.798,179.903,27ibDj9LE06HpITT5dxTld
7479,TRLWVSJ128F92FE8E7,0.541,0.846,11,-3.758,1,0.0405,0.0274,1.33e-05,0.325,0.651,148.993,0DkX39KvHPXdfFR7cjuYY3
7480,TRXDRCE128F92FE8EA,0.453,0.25,3,-8.077,1,0.0265,0.896,1.55e-05,0.234,0.205,82.835,6VIUWExlisj4OijQhJ856i
7481,TRYICET128F92FE8DF,0.583,0.74,11,-3.69,1,0.0326,0.51,0.000231,0.0796,0.87,114.181,4Vpm9n6kTs60qeLZolf9RQ
7482,TRBUPXD128F92FE662,0.449,0.357,7,-9.485,0,0.0455,0.542,3.51e-06,0.113,0.624,203.604,6m3QS0wfp8BpeqEWWdg21A
7483,TRFPSHD128F92FE6CE,0.638,0.393,1,-7.073,1,0.029,0.666,0,0.122,0.378,120.1,2nPlsDWrqv0zNkCXnpliFM
7484,TRFOTTR128F92FE671,0.633,0.644,0,-6.166,1,0.03,0.307,0.000298,0.34,0.782,134.944,5i0gYXpRPUlrb06UNQTB5L
7485,TRZAWBV128F92FE646,0.379,0.254,10,-9.292,1,0.0294,0.797,6.67e-06,0.112,0.277,168.82,0tSVf58y9kFApd19dVpIGa
7486,TRIZNPN128F92FE638,0.649,0.692,11,-7.289,1,0.0306,0.288,0.00129,0.295,0.733,130.11,4vkwl6oX0IfW6n3meEXifc
7487,TRNYGMU128F92FE6DD,0.75,0.678,9,-5.575,1,0.053,0.366,0.00675,0.364,0.759,126.466,3ijyvh5rWpNdaunN9WBIyT
